MaTin;TenDuAn;Phuong;Duong;Gia(ty);DienTich;ThanhPho;Quan;MoTaNgan;SoPhongNgu;NoiThat;SoTang;MatTien;DuongVao;id;KieuNha
40843258;Bán nhà mặt tiền Huỳnh Văn Bánh, Q. PN, DT: 3,5x18m 4 tầng, giá 17 tỷ 5 TL;12;Huỳnh Văn Bánh;17.5;63;Hồ Chí Minh;Phú Nhuận;Nhà mặt phố tại đường Huỳnh Văn Bánh;2;Không;3;33.75 m;11.58 m;3945;Nhà mặt phố 
41083289;Chính chủ cần bán đất nền khu Centana Điền Phúc Thành đường 10m - SHR - xây dựng tự do 55tr/m2;Long Trường;;4.63;84;Hồ Chí Minh;Quận 9;Đất nền dự án tại Centana City Điền Phúc Thành;2;Không;4;5 m;10 m;3946;Đất nền dự án 
40782538;Siêu phẩm xe hơi đậu nhà Nguyễn Xí, P26, Bình Thạnh. DT: 67,5m2. Giá 4,5tỷ. Sẵn HĐ thuê 19tr/tháng;26;Nguyễn Xí;4.5;67;Hồ Chí Minh;Bình Thạnh;Nhà riêng tại phố Nguyễn Xí;4;Có;4;5 m;5 m;3947;Nhà riêng 
40745071;Bán gấp đất MT Nguyễn Thanh Sơn P.TML Quận 2. DT 10x20m (DTCN 200 m2) giá 270 triệu/m2;Thạnh Mỹ Lợi;Nguyễn Thanh Sơn;54.0;200;Hồ Chí Minh;Quận 2;Bán đất tại đường Nguyễn Thanh Sơn;4;Không;2;10 m;514.77 m;3948;Bán đất 
39299259;Cần bán lô đất sổ đỏ tại KDC Cát Lái. Q2 - 153ha. Sát cụm trường học các cấp. DT 5x20m. Giá 60tr/m2;Cát Lái;Nguyễn Thị Định;6.0;100;Hồ Chí Minh;Quận 2;Đất nền dự án tại Khu dân cư Cát Lái Invesco;8;Không;5;5 m;86.25 m;3949;Đất nền dự án 
37490585;Bán nhà mặt tiền Tô Hiến Thành Q. 10, Cư Xá Bắc Hải, 10x28m, giá 80 tỷ;15;Tô Hiến Thành;80.0;280;Hồ Chí Minh;Quận 10;Nhà mặt phố tại đường Tô Hiến Thành;5;Không;3;10 m;182.32 m;3950;Nhà mặt phố 
36715486;Bán gấp 2000m2 đất mặt tiền đường Bưng Ông Thoàn, phường Phú Hữu, TP. Thủ Đức;Phú Hữu;Bưng Ông Thoàn;50.0;2000;Hồ Chí Minh;Quận 9;Bán đất tại đường Bưng Ông Thoàn;4;Không;4;44.86 m;6 m;3951;Bán đất 
41053051;Gấp bán giảm 16 tỷ -Nhà mặt tiền kinh doanh - ngay ngã tư Bảy Hiền -186m2(5x38) -4 tầng- Chỉ 2x tỷ;8;Lạc Long Quân;28.95;186;Hồ Chí Minh;Tân Bình;Nhà mặt phố tại đường Lạc Long Quân;6;Có;4;5 m;20 m;3952;Nhà mặt phố 
40926079;Bán căn hộ 1PN 1WC Moonlight Boulevard, Bình Tân, Ngân hàng hỗ trợ vay 70% giá 2 tỷ;An Lạc A;Kinh Dương Vương;2.05;53;Hồ Chí Minh;Bình Tân;Căn hộ chung cư tại Moonlight Boulevard;1;Có;5;22.59 m;268.57 m;3953;Căn hộ chung cư 
40589303;Bán lô đất M19 khu 1 - Thạnh Mỹ Lợi giá tốt nhất thị trường LH 0913 162 ***;Thạnh Mỹ Lợi;;15.12;144;Hồ Chí Minh;Quận 2;Đất nền dự án tại Khu dân cư Thạnh Mỹ Lợi;3;Không;1;8 m;12 m;3954;Đất nền dự án 
41061789;Cần bán CHCC Vạn Đô Q4. 50m2, 1PN, 1WC, giá: 2.35 tỷ. Nhà sạch, view đẹp, LH: 0939 586 *** Thanh Tùng;1;Bến Vân Đồn;2.35;50;Hồ Chí Minh;Quận 4;Căn hộ chung cư tại Vạn Đô;1;Không;3;33.09 m;340.65 m;3955;Căn hộ chung cư 
40551680;Bán căn hộ B07.11 chung cư De Capella, 95m2, loại 3PN căn góc, nhà mới, bàn giao ngay 0908 155 ***;An Khánh;;6.13;95;Hồ Chí Minh;Quận 2;Căn hộ chung cư tại De Capella;3;Có;1;9.67 m;278.46 m;3956;Căn hộ chung cư 
40778480;Bán căn hộ Moonlight Boulevard Bình Tân, gần Aeon Mall bình tân 2PN đầy đủ nội thất 2,7 tỷ;An Lạc A;Kinh Dương Vương;2.7;59;Hồ Chí Minh;Bình Tân;Căn hộ chung cư tại Moonlight Boulevard;2;Có;5;45.16 m;328.07 m;3957;Căn hộ chung cư 
41082214;Căn hộ 2 phòng ngủ Vinhomes Q9 DT: 66.5m2, T/toán 454triệu, đã có nhà về cho thuê, LH: 0938 111 ***;Long Thạnh Mỹ;Nguyễn Xiển;3.3;66;Hồ Chí Minh;Quận 9;Căn hộ chung cư tại The Beverly Solari - Vinhomes Grand Park;2;Có;4;39.22 m;414.23 m;3958;Căn hộ chung cư 
41053097;Bán nhà khu dân cư biệt thự Gia Long, Hóc Môn;;Bùi Công Trừng;7.05;180;Hồ Chí Minh;Hóc Môn;Nhà riêng tại đường Bùi Công Trừng;7;Không;1;11,7 m;6 m;3959;Nhà riêng 
38279748;Bán đất khu 215 Nguyễn Văn Hưởng Thảo Điền Quận 2 DT 20x21m (450m2) giá chỉ 150tr/m2;Thảo Điền;Nguyễn Văn Hưởng;68.0;453;Hồ Chí Minh;Quận 2;Bán đất tại đường Nguyễn Văn Hưởng;4;Không;5;20 m;12 m;3960;Bán đất 
34541272;Hạ giá bán gấp - Bán biệt thự 320m2 - mặt tiền công viên Cao Đức Lân - hầm 2 lầu giá chỉ còn 55 tỷ;An Phú;Cao Đức Lân;55.0;320;Hồ Chí Minh;Quận 2;Nhà mặt phố tại An Phú - An Khánh;6;Không;3;17 m;12 m;3961;Nhà mặt phố 
41083515;Bán đất nền biệt thự đường Linh Trung, Linh Trung, TP Thủ Đức. 172m2, 13.5 tỷ;Linh Trung;Linh Trung;13.5;172;Hồ Chí Minh;Thủ Đức;Bán đất tại đường Linh Trung;3;Không;3;8 m;8 m;3962;Bán đất 
34387257;Bán đất hẻm 216 Nguyễn Văn Hưởng, Thảo Điền, Quận 2 giá chỉ 140tr/m2;Thảo Điền;Nguyễn Văn Hưởng;28.0;200;Hồ Chí Minh;Quận 2;Bán đất tại đường Nguyễn Văn Hưởng;7;Không;3;10 m;10 m;3963;Bán đất 
40981843;Cần bán căn hộ chung cư ICON 56, Q.4 DT:113m2, 3 phòng, 3WC, giá 7.5 tỷ, có sổ, LH: 0939 586 *** Tùng;13;Bến Vân Đồn;7.5;100;Hồ Chí Minh;Quận 4;Căn hộ chung cư tại ICON 56;3;Không;3;12.74 m;449.53 m;3964;Căn hộ chung cư 
40759468;Cần bán gấp nhà hẻm ô tô đối diện bệnh viện Quân Y 175 Nguyễn Kiệm, Gò Vấp. DT: 61,5m2. Giá 2,9tỷ;3;Nguyễn Kiệm;2.9;61;Hồ Chí Minh;Gò Vấp;Nhà riêng tại đường Nguyễn Kiệm;3;Có;3;4,4 m;5 m;3965;Nhà riêng 
40659591;Cần bán nhà hẻm xe hơi Nguyễn Công Hoan Q. PN, dt: 5x17m trệt, 3 lầu, 6PN giá 12tỷ5 TL;7;Nguyễn Công Hoan;12.5;85;Hồ Chí Minh;Phú Nhuận;Nhà riêng tại đường Nguyễn Công Hoan;7;Không;4;24.1 m;425.83 m;3966;Nhà riêng 
40157583;Bán căn hộ Moonlight Boulevard Bình Tân, gần Aeon Mall, Bệnh Viện Quốc Tế;An Lạc A;Kinh Dương Vương;2.55;68;Hồ Chí Minh;Bình Tân;Căn hộ chung cư tại Moonlight Boulevard;2;Có;5;37.2 m;411.14 m;3967;Căn hộ chung cư 
39185271;Bán căn hộ Lovera Vista Khang Điền DT: 53m2/1PN +, WC, giá chỉ 1,690 tỷ, sổ hồng riêng;;Trịnh Quang Nghị;1.69;53;Hồ Chí Minh;Bình Chánh;Căn hộ chung cư tại Lovera Vista;2;Có;5;36.29 m;342.33 m;3968;Căn hộ chung cư 
38760447;Bán nhà 2 MT Phan Xích Long - Hoa Phượng, P2, Phú Nhuận. DT 8x18m. H, 4 lầu, giá 50 tỷ. HĐT 200 tr;2;Phan Xích Long;50.0;128;Hồ Chí Minh;Phú Nhuận;Nhà mặt phố tại đường Phan Xích Long;7;Không;5;15.95 m;546.04 m;3969;Nhà mặt phố 
39834615;Bán biệt thự liền kề khu Nam Thông 2, Phú Mỹ Hưng. DT: 144m2, giá 32 tỷ, LH: 0912 264 ***;Tân Phú;Nguyễn Lương Bằng;32.0;144;Hồ Chí Minh;Quận 7;Nhà biệt thự, liền kề tại Khu phố Nam Thông II;3;Không;3;4.62 m;222.13 m;3970;Nhà biệt thự, liền kề 
40829272;Cần bán 10x13m (134,2m) full thổ cư 1/Nguyễn Thị Lắng, Tân Phú Trung đất vuông vức XD tự do 18tr/m2;;Nguyễn Thị Lăng;2.45;134;Hồ Chí Minh;Củ Chi;Bán đất tại đường Nguyễn Thị Lăng;5;Không;1;12 m;5 m;3971;Bán đất 
41065784;Bán nhà khu sân bay-P4 Tân Bình- hẻm xe hơi-5 tầng-81m2(4x20) -sẵn dòng tiền- chỉ hơn 14 tỷ;4;Thăng Long;14.95;81;Hồ Chí Minh;Tân Bình;Nhà riêng tại đường Thăng Long;10;Có;5;4 m;6 m;3972;Nhà riêng 
41047946;Bán CHDV - Phường 2 Tân Bình - 6 tầng - thang máy - sát sân bay - nở hậu 6.7m x 17m - 116m;2;Yên Thế;21.5;116;Hồ Chí Minh;Tân Bình;Nhà riêng tại đường Yên Thế;16;Có;6;6,7 m;8 m;3973;Nhà riêng 
40242253;Siêu phẩm cực hiếm trong khu vực Đặng Thuỳ Trâm, nhà 3 tầng 6x15m, giá 10,8 tỷ TL;13;Đặng Thùy Trâm;10.8;90;Hồ Chí Minh;Bình Thạnh;Nhà riêng tại đường Đặng Thùy Trâm;4;Có;3;45.44 m;7 m;3974;Nhà riêng 
40759430;Hàng khan hiếm! Nhà đẹp Nguyễn Kiệm, Phú Nhuận ô tô ngủ nhà. DT: 56m2. Giá 4,2tỷ. Sẵn HĐ thuê 16tr;4;Nguyễn Kiệm;4.2;56;Hồ Chí Minh;Phú Nhuận;Nhà riêng tại đường Nguyễn Kiệm;4;Có;5;4 m;7 m;3975;Nhà riêng 
40743950;Bán gấp nhà 3 tầng - 60m2 - mặt tiền đường 14m đỗ xe hơi - chợ Tân Quy chỉ 20m - cạnh Lotte Quận 7;Tân Quy;;11.0;60;Hồ Chí Minh;Quận 7;Nhà mặt phố tại phường Tân Quy;3;Có;3;4 m;14 m;3976;Nhà mặt phố 
40396365;Bán nhà hẻm 4m đường Gò Xoài, DT 4mx10m, đúc 1 tấm, giá 3.85 tỷ (TL), có 3pn, 2wc, hướng Tây Nam;Bình Hưng Hòa A;Gò Xoài;3.85;40;Hồ Chí Minh;Bình Tân;Nhà riêng tại đường Gò Xoài;2;Không;2;4 m;4 m;3977;Nhà riêng 
40583404;Giảm giá sâu nhà phố 5x20m hầm 4 tầng Lương Định Của quận 2 LH: 0907 028 ***;An Khánh;Lương Định Của;18.0;100;Hồ Chí Minh;Quận 2;Nhà mặt phố tại phố Lương Định Của;6;Không;3;5 m;121.89 m;3978;Nhà mặt phố 
37207636;Bán gấp biệt thự 356m2 đường Nguyễn Hữu Cảnh P22, Q. Bình Thạnh (9x40m) giá chỉ 54 tỷ (chính chủ);22;Nguyễn Hữu Cảnh;54.0;356;Hồ Chí Minh;Bình Thạnh;Nhà riêng tại đường Nguyễn Hữu Cảnh;4;Không;3;8.48 m;248.22 m;3979;Nhà riêng 
40954075;Precia tháng này có căn giá tốt, bán 2PN 2WC 4.1 tỷ sổ có sẵn nội thất mới rất thiện chí 0911 850 ***;An Phú;Nguyễn Thị Định;4.1;72;Hồ Chí Minh;Quận 2;Căn hộ chung cư tại Căn hộ Precia Quận 2;2;Không;3;41.13 m;484.56 m;3980;Căn hộ chung cư 
41059755;Chính chủ bán căn hộ The Prince 95m2 3PN đã có sổ hồng giá: 7tỷ8 LH: 0931 464 *** giá thật;12;Nguyễn Văn Trỗi;7.8;95;Hồ Chí Minh;Phú Nhuận;Căn hộ chung cư tại The Prince Residence;3;Không;2;39.57 m;413.48 m;3981;Căn hộ chung cư 
40963505;Bán ngay CHCC Precia hiện đại 2PN 2WC giá 4 tỷ. Tiện ích 5 sao, cư dân văn minh. LH: 0706 679 ***;An Phú;Nguyễn Thị Định;4.0;71;Hồ Chí Minh;Quận 2;Căn hộ chung cư tại Căn hộ Precia Quận 2;2;Có;3;25.24 m;444.16 m;3982;Căn hộ chung cư 
39973308;Chính chủ bán căn góc 2PN Eaton Park - Giá đợt 1 - Tầng cao - View Sông;An Phú;Mai Chí Thọ;10.7;79;Hồ Chí Minh;Quận 2;Căn hộ chung cư tại Eaton Park;2;Có;2;48.2 m;215.36 m;3983;Căn hộ chung cư 
41083597;Đất đẹp - vuông vắn - DT - 5x14 - hẻm 7 mét - khúc Quang Trung - Phan Huy Ích - hơn 5tỷ đồng;14;Quang Trung;5.6;67;Hồ Chí Minh;Gò Vấp;Bán đất tại đường Quang Trung;5;Không;5;5 m;7 m;3984;Bán đất 
41083378;Cần bán căn hộ Vinhomes, SDT 0931 500 ***;Long Thạnh Mỹ;;3.1;58;Hồ Chí Minh;Quận 9;Căn hộ chung cư tại The Beverly - Vinhomes Grand Park;2;Có;5;45.08 m;422.72 m;3985;Căn hộ chung cư 
38994070;Cần bán CHCC Riva Park, Quận 4, DT: 80m2 2PN, 2WC, giá 4.2 tỷ (có sổ) LH: 0939 586 *** Thanh Tùng;18;Nguyễn Tất Thành;4.2;80;Hồ Chí Minh;Quận 4;Căn hộ chung cư tại Căn hộ Riva Park;2;Không;2;41.11 m;29.58 m;3986;Căn hộ chung cư 
40673162;Định cư! Bán căn hộ Empire City, DT 64m2 1pn 1wc view sông cầu BaSon giá tốt, hơn 7 tỷ;Thủ Thiêm;Mai Chí Thọ;7.6;64;Hồ Chí Minh;Quận 2;Căn hộ chung cư tại Empire City Thủ Thiêm;1;Không;1;16.77 m;596.67 m;3987;Căn hộ chung cư 
41015711;Bán 4PN Opera 181m2, lay out rộng rãi;Thủ Thiêm;Đại Lộ Vòng Cung;34.5;181;Hồ Chí Minh;Quận 2;Căn hộ chung cư tại The Opera Residence;4;Không;5;26.83 m;284.6 m;3988;Căn hộ chung cư 
40124902;Giỏ hàng bán CHCC Carillon 5, Tân Phú, 2PN, 2WC (Sổ hồng lâu dài). LH: 0939 586 *** Tùng;Hòa Thạnh;Lũy Bán Bích;3.4;70;Hồ Chí Minh;Tân Phú;Căn hộ chung cư tại Carillon 5;2;Không;3;16.93 m;487.63 m;3989;Căn hộ chung cư 
41083564;Chính chủ bán nhà 4 tầng DT 4x17 vuông vức, ĐCT 20tr/tháng - mặt tiền ĐS17, chợ đêm Hạnh Thông Tây;11;Số 17;9.5;68;Hồ Chí Minh;Gò Vấp;Nhà mặt phố tại đường Số 17;2;Có;4;4 m;10 m;3990;Nhà mặt phố 
40233391;4.3 x 11m - 45m2 - 5 tầng - đúc BTCT - cho thuê 25tr/th - HXH sát MT Lạc Long Quân - Thành Mỹ;8;Thành Mỹ;6.6;45;Hồ Chí Minh;Tân Bình;Nhà riêng tại đường Thành Mỹ;7;Có;5;4,3 m;4 m;3991;Nhà riêng 
41082219;Bán gấp 58m2 (4x14.6m) HXH, liền kề Mitsubishi Phương Nguyên, hướng Nam, khu dân trí cao;An Lạc;Võ Văn Kiệt;3.6;58;Hồ Chí Minh;Bình Tân;Bán đất tại đường Võ Văn Kiệt;3;Không;5;4 m;7 m;3992;Bán đất 
41083538;Gò Dầu - Tân Phú - HXH - ngang 5m x dài 13m sổ vuông A4 - 2 tầng - 6 tỷ;Tân Quý;Gò Dầu;6.0;64;Hồ Chí Minh;Tân Phú;Nhà riêng tại đường Gò Dầu;3;Có;2;5 m;6 m;3993;Nhà riêng 
41083476;Chỉ 3.5 tỷ sở hữu ngay nhà 1 trệt 2 lầu hẻm ôtô gần Coopmart Đồng Văn Cống Quận 2;Thạnh Mỹ Lợi;Đồng Văn Cống;3.5;49;Hồ Chí Minh;Quận 2;Nhà riêng tại đường Đồng Văn Cống;2;Không;3;7 m;25 m;3994;Nhà riêng 
41083568;Bán nhà 2 mặt tiền hẻm 6m trung tâm P16 Quận Gò Vấp;16;Số 5;5.8;47;Hồ Chí Minh;Gò Vấp;Nhà riêng tại đường Số 5;4;Không;3;4,5 m;6 m;3995;Nhà riêng 
40937513;Đường nhựa 8m - Phan Xích Long, DTCN 80m2, ngang 5m, nở hậu. Nhà xây 4 tầng;2;Phan Xích Long;16.4;80;Hồ Chí Minh;Phú Nhuận;Nhà riêng tại đường Phan Xích Long;4;Có;3;5 m;8 m;3996;Nhà riêng 
40338881;Bán lỗ 200 triệu căn 62m2 bên phase 2 view nam, giá gốc 3 tỷ 363 nay còn 3 tỷ 200 (bao thuế phí);An Lạc;Võ Văn Kiệt;3.2;62;Hồ Chí Minh;Bình Tân;Căn hộ chung cư tại Akari City Nam Long;2;Có;2;47.63 m;273.93 m;3997;Căn hộ chung cư 
40906761;Giá tốt! Chỉ 14 tỷ, có ngay căn nhà 110m2 ở Trường Sơn, gần sân bay, 6mx20m, 3 lầu, HĐT 30 triệu;4;Trường Sơn;14.0;110;Hồ Chí Minh;Tân Bình;Nhà riêng tại đường Trường Sơn;6;Có;3;6 m;6 m;3998;Nhà riêng 
40868533;Gấp! Nhà giảm mạnh chốt giá, đường Nguyễn Xí, Bình Thạnh, 46m2, giá chốt 2tỷ350triệu, sổ hồng riêng;26;Nguyễn Xí;2.35;46;Hồ Chí Minh;Bình Thạnh;Nhà riêng tại phố Nguyễn Xí;4;Có;3;4 m;6 m;3999;Nhà riêng 
38674678;Cần bán tòa nhà CHDV góc 2MT 39A Trần Khắc Chân, Phú Nhuận. HĐT 362tr/tháng, giá 103 tỷ;15;Trần Khắc Chân;103.0;264;Hồ Chí Minh;Phú Nhuận;Nhà mặt phố tại đường Trần Khắc Chân;7;Không;7;12,9 m;280.8 m;4000;Nhà mặt phố 
40939408;Đảo Kim Cương bán căn 2pn giá tốt nhất thị trường - tháp Hawaii view hồ bơi siêu đẹp;Bình Trưng Tây;;7.33;87;Hồ Chí Minh;Quận 2;Căn hộ chung cư tại Diamond Island;2;Có;2;29.87 m;293.92 m;4001;Căn hộ chung cư 
40579678;Bán nhà Đường Vũ Tùng, 4,2x15m, hẻm xe hơi, gần chợ Bà Chiểu;2;Vũ Tùng;10.3;60;Hồ Chí Minh;Bình Thạnh;Nhà riêng tại đường Vũ Tùng;3;Không;3;4,2 m;4 m;4002;Nhà riêng 
40851415;Chính chủ cần bán lô đất 3408m2 tại Phường 28 Quận Bình Thạnh TP Hồ Chí Minh LH: 0976 069 ***;28;Bình Quới;60.0;3408;Hồ Chí Minh;Bình Thạnh;Bán đất tại đường Bình Quới;5;Không;2;23.82 m;423.29 m;4003;Bán đất 
33459145;Cần bán gấp biệt thự đơn lập căn góc view sông Vinhomes Ba Son, Quận 1. 437,5m2, 4T, LH: 0909 190 ***;Bến Nghé;;500.0;437;Hồ Chí Minh;Quận 1;Nhà biệt thự, liền kề tại Vinhomes Golden River Ba Son;7;Không;3;9.13 m;255.88 m;4004;Nhà biệt thự, liền kề 
40910270;Bán nhà KDC Đinh Bộ Lĩnh, 7x15m, hẻm xe tải, xung quanh đầy đủ tiện nghi, Quận Bình Thạnh;;;23.0;105;Hồ Chí Minh;Bình Thạnh;Nhà riêng tại đường Đinh Bộ Lĩnh;4;Không;1;19.04 m;12 m;4005;Nhà riêng 
40846050;Bán căn 2pn 89m2 giá siêu tốt tại Đảo Kim Cương Quận 2;Bình Trưng Tây;;7.52;89;Hồ Chí Minh;Quận 2;Căn hộ chung cư tại Diamond Island;2;Có;4;40.62 m;344.49 m;4006;Căn hộ chung cư 
40404406;Bán nhà KDC vip, 8x30m, đường oto, tiện xây mới, Xô Viết Nghệ Tĩnh, Quận Bình Thạnh;21;Xô Viết Nghệ Tĩnh;25.0;240;Hồ Chí Minh;Bình Thạnh;Nhà riêng tại đường Xô Viết Nghệ Tĩnh;11;Không;3;4 m;265.77 m;4007;Nhà riêng 
40933341;BÁN NHÀ CĂN GÓC 2MT HXH KHU BÀU CÁT, TÂN BÌNH - DIỆN TÍCH: (4.5 X12M). 45M2 - GIÁ:6,8 TỶ;11;Phan Sào Nam;6.8;45;Hồ Chí Minh;Tân Bình;Nhà riêng tại đường Phan Sào Nam;3;Có;2;4,5 m;6 m;4008;Nhà riêng 
40566726;Bán nhà vip Đinh Bộ Lĩnh 3 tầng, 4x24m, đường xe tải quay đầu, Quận Bình Thạnh;24;Đinh Bộ Lĩnh;12.9;80;Hồ Chí Minh;Bình Thạnh;Nhà riêng tại đường Đinh Bộ Lĩnh;9;Không;3;5.71 m;327.94 m;4009;Nhà riêng 
41083677;Nhà Bình Chánh bán gấp trên đường Nguyễn Cửu Phú 90m2 SHR 1T1L, cách ĐH Y khoa Phạm Ngọc Thạch 800m;;Nguyễn Cửu Phú;4.75;90;Hồ Chí Minh;Bình Chánh;Nhà riêng tại đường Nguyễn Cửu Phú;3;Có;2;45.73 m;229.33 m;4010;Nhà riêng 
40911513;Sở hữu căn Penthouse tháp Maldives cao cấp nhất Đảo Kim Cương Quận 2 - View đỉnh nhất dự án;Bình Trưng Tây;;105.0;562;Hồ Chí Minh;Quận 2;Căn hộ chung cư tại Diamond Island;5;Có;3;27.8 m;250.38 m;4011;Căn hộ chung cư 
40925358;Bán nhà cũ gồm 17 phòng cho thuê đường Nguyễn Thượng Hiền Phường 5 Phú Nhuận;5;Nguyễn Thượng Hiền;8.6;131;Hồ Chí Minh;Phú Nhuận;Nhà riêng tại đường Nguyễn Thượng Hiền;17;Không;9;28.14 m;299.7 m;4012;Nhà riêng 
39754885;Bán nhà đang cho thuê 14 tr ngay TTTM Gigamall, Thủ Đức, Giá: 2.1 tỷ/60m2, sổ riêng. LH 0984 555 ***;Hiệp Bình Chánh;Phạm Văn Đồng;2.1;60;Hồ Chí Minh;Thủ Đức;Nhà riêng tại đường Phạm Văn Đồng;3;Có;2;19.77 m;5 m;4013;Nhà riêng 
38154246;Nhà bán đường 100 Bình Thới, QUận 11 - DTCN: 27m2 - Giá: 1.7 tỷ Hẻm ô tô 5m đang cho thuê 8tr;14;100 Bình Thới;1.7;27;Hồ Chí Minh;Quận 11;Nhà riêng tại đường 100 Bình Thới;4;Có;2;36.7 m;73.17 m;4014;Nhà riêng 
40400238;Bán gấp căn đường số 6 sát Vạn Phúc City DT: 51,744m2 chỉ 2 tỷ 9 nhà đẹp như mới mua đầu tư tốt;Hiệp Bình Phước;Số 6;2.9;51;Hồ Chí Minh;Thủ Đức;Nhà riêng tại đường Số 6;2;Có;1;4 m;6 m;4015;Nhà riêng 
40474620;Bán căn nhà ngay Nguyễn Oanh, Gò Vấp. Giá: 2.5 tỷ/63m2, sổ riêng, hẻm ô tô 8m. LH 0984 555 ***;7;Nguyễn Oanh;2.5;63;Hồ Chí Minh;Gò Vấp;Nhà riêng tại đường Nguyễn Oanh;3;Có;3;49.41 m;8 m;4016;Nhà riêng 
40776160;Metropole bán 3PN sân vườn Opera chỉ 25 tỷ;Thủ Thiêm;Đại Lộ Vòng Cung;25.0;146;Hồ Chí Minh;Quận 2;Căn hộ chung cư tại The Opera Residence;3;Không;1;33.06 m;526.18 m;4017;Căn hộ chung cư 
40964752;Cần bán căn hộ ở khu Midtown Phú Mỹ Hưng The Peak lô M8. Trung tâm Q7. DT 80m2 2pn 2wc giá 8,2 tỷ;Tân Phú;;8.2;80;Hồ Chí Minh;Quận 7;Căn hộ chung cư tại The Peak;2;Không;2;31.65 m;226.8 m;4018;Căn hộ chung cư 
40355816;Bán nhà mặt tiền 522C Lê Văn Sỹ, Phường 14, Quận 3 DT 4.2x22m - 1 trệt 1 lầu. HĐT: 55 triệu;14;Lê Văn Sỹ;24.0;60;Hồ Chí Minh;Quận 3;Nhà mặt phố tại đường Lê Văn Sỹ;8;Không;2;4,2 m;20 m;4019;Nhà mặt phố 
41083724;Khu nhà lầu sang trọng xe hơi tới cửa full nội thất giá rẻ phường 15 Tân Bình;15;Nguyễn Sỹ Sách;7.48;53;Hồ Chí Minh;Tân Bình;Nhà riêng tại đường Nguyễn Sỹ Sách;4;Có;5;4 m;5 m;4020;Nhà riêng 
39949226;Đất thổ cư xây cao tầng Quốc Hương Thảo Điền quận 2, DT: 11x40m giá tốt chỉ 68 tỷ thôi 0704 018 ***;Thảo Điền;Quốc Hương;68.0;440;Hồ Chí Minh;Quận 2;Bán đất tại đường Quốc Hương;5;Không;2;11 m;12 m;4021;Bán đất 
41083530;Bán nhà mới phường Tân Thuận Đông, Quận 7, 30m2, hẻm thông thoáng, nở hậu, nhỉnh 3t;Tân Thuận Đông;Huỳnh Tấn Phát;3.5;30;Hồ Chí Minh;Quận 7;Nhà riêng tại đường Huỳnh Tấn Phát;2;Có;2;4,9 m;3 m;4022;Nhà riêng 
39195550;15tỷ thương lượng sở hữu nhà mặt tiền đường P. Thảo Điền Q2 sân để 2 chiếc ô tô. DTS 120m2 ngang 5m;Thảo Điền;Số 64;15.0;60;Hồ Chí Minh;Quận 2;Nhà mặt phố tại đường Số 64;2;Có;2;5 m;119.89 m;4023;Nhà mặt phố 
40193022;Căn hộ 2PN Thủ Đức vốn 799 triệu sở hữu, liền kề đường Phạm Văn Đồng, sân bay 20 p, 10p về Gigamall;Tam Phú;Tô Ngọc Vân;3.5;80;Hồ Chí Minh;Thủ Đức;Căn hộ chung cư tại Fiato Uptown;2;Có;4;30.6 m;398.78 m;4024;Căn hộ chung cư 
40818027;Bán nhanh nhà ngộp siêu đẹp! Đường Trương Đăng Quế P3 Gò Vấp, DT: 27,5m2/2 tỷ 789 hẻm 4 mét;3;Trương Đăng Quế;2.79;27;Hồ Chí Minh;Gò Vấp;Nhà riêng tại đường Trương Đăng Quế;3;Có;2;12.73 m;4 m;4025;Nhà riêng 
39195570;7x17m villa mini MT Thân Văn Nhiếp An Phú Quận 2. Giá tốt nhất khu vực 3 tầng chỉ 19.5 tỷ;An Phú;Thân Văn Nhiếp;19.5;119;Hồ Chí Minh;Quận 2;Nhà mặt phố tại đường Thân Văn Nhiếp;4;Có;3;7 m;12 m;4026;Nhà mặt phố 
39914987;Bán gấp mặt tiền Nguyễn Oanh ngang 6.2x23m đang cho BV 315 thuê 60 triệu 1 tháng;17;Nguyễn Oanh;24.5;120;Hồ Chí Minh;Gò Vấp;Nhà mặt phố tại đường Nguyễn Oanh;7;Không;3;44.35 m;10.24 m;4027;Nhà mặt phố 
39194939;17.9 tỷ sở hữu nhà đẹp nội thất cao cấp khu Đỗ Pháp Thuận An Phú quận 2. Ô tô để trong nhà KD tốt;An Phú;Số 24A;17.9;80;Hồ Chí Minh;Quận 2;Nhà riêng tại đường Số 24A;4;Có;4;4 m;12 m;4028;Nhà riêng 
